5000, 1, 68.3269
5000, 1, 65.3852
5000, 1, 69.1388
5000, 1, 68.8143
5000, 1, 67.5973
5000, 1, 70.0441
5000, 1, 67.1249
5000, 1, 66.9749
5000, 1, 67.5437
5000, 2, 44.3826
5000, 2, 44.1815
5000, 2, 46.2497
5000, 2, 46.9953
5000, 2, 47.9944
5000, 2, 44.8595
5000, 2, 44.276
5000, 2, 45.1368
5000, 2, 44.5296
5000, 2, 45.1479
5000, 4, 27.476
5000, 4, 28.6587
5000, 4, 28.3801
5000, 4, 29.3221
5000, 4, 30.8766
5000, 4, 27.1394
5000, 4, 26.6265
5000, 4, 28.7548
5000, 4, 27.5468
5000, 4, 31.9667
5000, 8, 24.6202
5000, 8, 31.7507
5000, 8, 27.6461
5000, 8, 30.0764
5000, 8, 26.3078
5000, 8, 28.1086
5000, 8, 28.3522
5000, 8, 30.8205
5000, 8, 31.6439
5000, 16, 37.3355
5000, 16, 35.8662
5000, 16, 35.8212
5000, 16, 36.7785
5000, 16, 33.2107
5000, 16, 24.2037
5000, 16, 34.5339
5000, 16, 33.9137
5000, 16, 25.6931
5000, 16, 40.2853
5000, 32, 47.045
5000, 32, 53.5054
5000, 32, 42.5853
5000, 32, 40.7557
5000, 32, 36.375
5000, 32, 42.8287
5000, 32, 33.5731
5000, 32, 44.9286
5000, 32, 48.334
5000, 32, 31.7049
5000, 64, 76.3607
5000, 64, 80.3973
5000, 64, 63.066
5000, 64, 62.7628
5000, 64, 55.9008
5000, 64, 56.3016
5000, 64, 65.8814
5000, 64, 54.7736
5000, 64, 48.1013
5000, 64, 49.4826
5000, 128, 67.7553
5000, 128, 72.9912
5000, 128, 80.9566
5000, 128, 73.3791
5000, 128, 86.0517
5000, 128, 77.7378
5000, 128, 68.6234
5000, 128, 76.2195
5000, 128, 76.5277
5000, 128, 102.605
5000, 256, 128.931
5000, 256, 111.529
5000, 256, 115.264
5000, 256, 122.153
5000, 256, 83.4426
5000, 256, 123.042
5000, 256, 107.674
5000, 256, 131.655
5000, 256, 84.9412
5000, 256, 136.08
10000, 1, 196.227
10000, 1, 197.052
10000, 1, 192.815
10000, 1, 198.162
10000, 1, 194.76
10000, 1, 196.587
10000, 1, 198.229
10000, 1, 196.245
10000, 1, 195.397
10000, 1, 196.676
10000, 2, 123.214
10000, 2, 124.397
10000, 2, 125.457
10000, 2, 125.379
10000, 2, 123.548
10000, 2, 125.325
10000, 2, 125.625
10000, 2, 124.474
10000, 2, 124.722
10000, 2, 124.621
10000, 4, 70.7548
10000, 4, 72.288
10000, 4, 71.2547
10000, 4, 72.8322
10000, 4, 69.5727
10000, 4, 74.4913
10000, 4, 74.3739
10000, 4, 70.3726
10000, 4, 79.5822
10000, 8, 60.3938
10000, 8, 63.0734
10000, 8, 58.3583
10000, 8, 70.0951
10000, 8, 82.2601
10000, 8, 64.6387
10000, 8, 57.522
10000, 8, 62.2077
10000, 8, 63.3317
10000, 16, 79.5294
10000, 16, 57.9917
10000, 16, 63.3577
10000, 16, 61.4318
10000, 16, 59.6293
10000, 16, 57.364
10000, 16, 71.3077
10000, 16, 61.7626
10000, 16, 61.7811
10000, 16, 66.6842
10000, 32, 68.7375
10000, 32, 77.5082
10000, 32, 81.9531
10000, 32, 71.687
10000, 32, 60.9538
10000, 32, 66.8187
10000, 32, 72.2581
10000, 32, 76.8679
10000, 32, 59.4017
10000, 32, 62.6081
10000, 64, 92.7591
10000, 64, 78.531
10000, 64, 97.0863
10000, 64, 113.757
10000, 64, 96.6012
10000, 64, 77.7686
10000, 64, 71.7659
10000, 64, 105.288
10000, 64, 79.7807
10000, 64, 88.449
10000, 128, 99.8689
10000, 128, 120.84
10000, 128, 128.489
10000, 128, 120.994
10000, 128, 152.192
10000, 128, 137.705
10000, 128, 135.177
10000, 128, 151.305
10000, 128, 88.1003
10000, 128, 133.841
10000, 256, 177.539
10000, 256, 166.669
10000, 256, 157.345
10000, 256, 143.671
10000, 256, 160.149
10000, 256, 152.285
10000, 256, 176.963
10000, 256, 171.391
10000, 256, 150.223
10000, 256, 172.108
50000, 1, 2233.76
50000, 1, 2223.64
50000, 1, 2075.51
50000, 1, 2102.94
50000, 1, 2084.49
50000, 1, 2081.53
50000, 1, 2078.43
50000, 1, 2069.13
50000, 1, 2068.6
50000, 1, 2099.53
50000, 2, 1124.66
50000, 2, 1124.33
50000, 2, 1129.01
50000, 2, 1111.27
50000, 2, 1136.7
50000, 2, 1123.47
50000, 2, 1143.78
50000, 2, 1130.65
50000, 2, 1122.68
50000, 2, 1129.65
50000, 4, 591.904
50000, 4, 611.061
50000, 4, 566.694
50000, 4, 588.96
50000, 4, 605.459
50000, 4, 586.358
50000, 4, 592.24
50000, 4, 584.037
50000, 4, 612.552
50000, 4, 604.254
50000, 8, 444.933
50000, 8, 505.805
50000, 8, 470.79
50000, 8, 510.697
50000, 8, 343.36
50000, 8, 441.574
50000, 8, 475.031
50000, 8, 385.977
50000, 8, 413.04
50000, 8, 414.297
50000, 16, 314.714
50000, 16, 400.567
50000, 16, 360.524
50000, 16, 334.064
50000, 16, 341.522
50000, 16, 354.527
50000, 16, 266.995
50000, 16, 428.019
50000, 16, 230.614
50000, 16, 365.576
50000, 32, 293.331
50000, 32, 258.559
50000, 32, 260.992
50000, 32, 273.788
50000, 32, 231.259
50000, 32, 303.274
50000, 32, 251.746
50000, 32, 270.472
50000, 32, 271.762
50000, 32, 276.189
50000, 64, 276.441
50000, 64, 269.312
50000, 64, 292.836
50000, 64, 286.097
50000, 64, 328.991
50000, 64, 270.953
50000, 64, 308.925
50000, 64, 317.86
50000, 64, 258.636
50000, 64, 281.698
50000, 128, 330.607
50000, 128, 344.139
50000, 128, 374.395
50000, 128, 395.273
50000, 128, 429.216
50000, 128, 389.672
50000, 128, 415.038
50000, 128, 339.286
50000, 128, 371.13
50000, 128, 342.327
50000, 256, 540.641
50000, 256, 530.533
50000, 256, 472.276
50000, 256, 426.077
50000, 256, 517.772
50000, 256, 429.557
50000, 256, 538.045
50000, 256, 341.884
50000, 256, 476.668
50000, 256, 456.603
100000, 1, 6951.75
100000, 1, 6985.01
100000, 1, 7518.67
100000, 1, 7499.3
100000, 1, 7499.98
100000, 1, 7507.49
100000, 1, 7540.15
100000, 1, 7491.66
100000, 1, 7545.26
100000, 2, 4044.05
100000, 2, 4052.17
100000, 2, 3798.21
100000, 2, 4067.88
100000, 2, 4054.89
100000, 2, 4009.48
100000, 2, 4010.73
100000, 2, 4047.22
100000, 2, 4005.02
100000, 2, 4012.72
100000, 4, 2015.53
100000, 4, 1894.82
100000, 4, 1894.03
100000, 4, 1894.17
100000, 4, 1921.09
100000, 4, 2056.14
100000, 4, 1991.62
100000, 4, 1905.58
100000, 4, 1842.59
100000, 4, 1953.07
100000, 8, 1084.38
100000, 8, 1105.47
100000, 8, 1010.49
100000, 8, 1028.58
100000, 8, 1047.52
100000, 8, 1251.99
100000, 8, 1026.98
100000, 8, 1113.75
100000, 8, 955.98
100000, 8, 1057.41
100000, 16, 733.858
100000, 16, 790.489
100000, 16, 725.063
100000, 16, 782.706
100000, 16, 607.432
100000, 16, 667.257
100000, 16, 620.911
100000, 16, 689.418
100000, 16, 593.211
100000, 16, 724.688
100000, 32, 457.609
100000, 32, 474.213
100000, 32, 499.196
100000, 32, 427.867
100000, 32, 398.652
100000, 32, 660.706
100000, 32, 566.955
100000, 32, 635.075
100000, 32, 651.983
100000, 32, 524.136
100000, 64, 581.103
100000, 64, 539.575
100000, 64, 533.706
100000, 64, 506.537
100000, 64, 537.923
100000, 64, 495.931
100000, 64, 518.296
100000, 64, 567.989
100000, 64, 567.429
100000, 64, 625.578
100000, 128, 777.771
100000, 128, 635.218
100000, 128, 669.812
100000, 128, 745.345
100000, 128, 727.807
100000, 128, 754.043
100000, 128, 672.85
100000, 128, 701.67
100000, 128, 759.43
100000, 128, 760.254
100000, 256, 1066.98
100000, 256, 1048.19
100000, 256, 1002.32
100000, 256, 1066.4
100000, 256, 984.338
100000, 256, 798.058
100000, 256, 934.692
100000, 256, 986.441
100000, 256, 1056.29
100000, 256, 1016.36
